epoch,avg_error,max_error,max_error_example,correct_example,average_validation_loss,epsilon
28,7.68036669921875,24.1796875,"(520.9999999413316, 5129.9999974855455, 5154.1796875)","(94.99999011047942, 959.9998751212343, 959.99267578125)",1.0487337021913845e-05,0.49331544937674066
29,7.44466015625,25.626953125,"(931.9999914853267, 9282.000053220869, 9307.626953125)","(1.0000169013452478, 9.894005870592082e-05, 0.0)",1.0402113730378915e-05,0.5022609475932489
30,7.41790185546875,25.6103515625,"(520.9999999413316, 5129.9999974855455, 5155.6103515625)","(611.000001896846, 6056.999994910384, 6057.00048828125)",1.0053817277366761e-05,0.5110724006830819
31,7.2444248046875,25.061279296875,"(86.99998725448921, 903.0001255688985, 877.938720703125)","(607.9999965152247, 6027.999962681732, 6027.99755859375)",9.726260941533837e-06,0.5197560829231833
32,7.2495302734375,24.9951171875,"(520.9999999413316, 5129.9999974855455, 5154.9951171875)","(609.9999972292222, 6047.000022281181, 6047.0087890625)",9.860618774837349e-06,0.5283178250126215
33,7.2687431640625,25.9765625,"(520.9999999413316, 5129.9999974855455, 5155.9765625)","(101.99999692009595, 1026.0000550406253, 1025.993896484375)",1.004672685667174e-05,0.5367629840716411
34,7.2112958984375,23.443359375,"(332.0000014385636, 3252.9999604234285, 3229.556640625)","(671.0000060742725, 6651.9999545582195, 6652.01025390625)",9.624107406125404e-06,0.5450965498344829
35,7.026798828125,23.37255859375,"(74.00000416663045, 774.9999951595637, 751.62744140625)","(1.0000169013452478, 9.894005870592082e-05, 0.0)",9.331707587989513e-06,0.5533231861522063
36,7.02956396484375,22.6669921875,"(520.9999999413316, 5129.9999974855455, 5152.6669921875)","(1.0000169013452478, 9.894005870592082e-05, 0.0)",9.106937795877457e-06,0.5614471995999534
37,6.9873125,24.80322265625,"(520.9999999413316, 5129.9999974855455, 5154.80322265625)","(8.999985272334925, 77.99993695736521, 77.98681640625)",9.075022717297543e-06,0.5694726381222567
38,6.86436328125,23.83203125,"(332.0000014385636, 3252.9999604234285, 3229.16796875)","(1.0000169013452478, 9.894005870592082e-05, 0.0)",8.99949918675702e-06,0.5774032735830953
39,6.84696044921875,24.14501953125,"(520.9999999413316, 5129.9999974855455, 5154.14501953125)","(1.0000169013452478, 9.894005870592082e-05, 0.0)",8.92500793270301e-06,0.5852426620027987
40,6.76663916015625,25.23095703125,"(520.9999999413316, 5129.9999974855455, 5155.23095703125)","(433.9999990568133, 4285.00000312056, 4284.9931640625)",8.629950571048539e-06,0.5929941061031759
41,6.727154296875,25.22265625,"(520.9999999413316, 5129.9999974855455, 5155.22265625)","(1.0000169013452478, 9.894005870592082e-05, 0.0)",8.541323040844873e-06,0.6006607518969735
42,6.78802783203125,25.26953125,"(520.9999999413316, 5129.9999974855455, 5155.26953125)","(938.9999982949432, 9371.9998927329, 9371.99609375)",8.612107194494456e-06,0.6082455401004192
43,6.67913671875,24.6513671875,"(520.9999999413316, 5129.9999974855455, 5154.6513671875)","(1.0000169013452478, 9.894005870592082e-05, 0.0)",8.473410161968786e-06,0.6157512319346234
44,6.65827734375,24.5390625,"(520.9999999413316, 5129.9999974855455, 5154.5390625)","(759.0000030051643, 7528.000063673131, 7528.00390625)",8.409798283537384e-06,0.6231804678036991
45,6.6584912109375,24.58349609375,"(520.9999999413316, 5129.9999974855455, 5154.58349609375)","(1.0000169013452478, 9.894005870592082e-05, 0.0)",8.39425774756819e-06,0.6305357069516537
46,6.65467041015625,24.72900390625,"(520.9999999413316, 5129.9999974855455, 5154.72900390625)","(1.0000169013452478, 9.894005870592082e-05, 0.0)",8.370307114091702e-06,0.6378193166484435
47,6.6836083984375,24.58349609375,"(520.9999999413316, 5129.9999974855455, 5154.58349609375)","(1.0000169013452478, 9.894005870592082e-05, 0.0)",8.367763257410843e-06,0.6450335012197441
48,6.6726123046875,24.615234375,"(520.9999999413316, 5129.9999974855455, 5154.615234375)","(1.0000169013452478, 9.894005870592082e-05, 0.0)",8.362608241441194e-06,0.652180379440966
49,6.669486328125,24.6298828125,"(520.9999999413316, 5129.9999974855455, 5154.6298828125)","(1.0000169013452478, 9.894005870592082e-05, 0.0)",8.36216531752143e-06,0.6592619458606809
